"gid","node_id","node_type","node_name","turn_p","updatedate","remark","hist_type","histremark","geom"
978,"3010013600","102",가전리268-38,"0","20230519",,,,MULTIPOINT ((225110.28959999979 463498.4951000009))
979,"3010018600","101",신부동912-1,"0","20230519",,,,MULTIPOINT ((213348.6936999997 469197.5526999999))
980,"3010020200","104",혜사교,"0","20230519",,,,MULTIPOINT ((202920.6124999998 452860.7767999992))
981,"3010023400","101",대덕교,"0","20230519",,,,MULTIPOINT ((208617.71960000042 455452.1458999999))
982,"3010023500","101",삼태리138-4,"0","20230519",,,,MULTIPOINT ((208622.41229999997 460430.61390000023))
983,"3010023700","101",용정리853-22,"0","20230519",,,,MULTIPOINT ((208641.03019999992 459377.5142999999))
984,"3010024900","106",삼태교차로,"0","20230519",,,,MULTIPOINT ((208994.77990000043 461575.5647999998))
985,"3010027800","106",용정교차로,"1","20230519",,,,MULTIPOINT ((210052.37150000036 460164.79619999975))
986,"3010028300","104",신흥교,"0","20230519",,,,MULTIPOINT ((210164.15369999968 456052.2455000002))
987,"3010029700","104",무신2교,"0","20230519",,,,MULTIPOINT ((210638.15620000008 455513.1867999993))
988,"3010030000","101",무신2교,"0","20230519",,,,MULTIPOINT ((210650.06130000018 455501.88910000026))
989,"3010030400","101",신방동787-3,"1","20230519",,,,MULTIPOINT ((210680.20949999988 465721.77600000054))
990,"3010032200","103",속성변화점,"0","20230519",,,,MULTIPOINT ((211002.0773 465568.80519999936))
991,"3010038800","101",동양그린하우스D동,"0","20230519",,,,MULTIPOINT ((211650.76360000018 468627.4757000003))
992,"3010039000","101",봉서홈피스텔,"0","20230519",,,,MULTIPOINT ((211659.48309999984 468372.46460000053))
993,"3010039300","101",우창홈피스텔A동,"0","20230519",,,,MULTIPOINT ((211671.21320000011 468431.34610000066))
994,"3010043000","101",충남보건안전센터,"0","20230519",,,,MULTIPOINT ((211818.08050000016 464378.45150000043))
995,"3010043800","101",풍서리661,"0","20230519",,,,MULTIPOINT ((211842.5876000002 458073.5189999994))
996,"3010043900","101",NH농협은행신방동지점,"0","20230519",,,,MULTIPOINT ((211848.51790000033 463930.49259999953))
997,"3010047100","101",교육관,"0","20230519",,,,MULTIPOINT ((211966.45610000007 467111.14360000007))
998,"3010047200","101",동화전기주,"0","20230519",,,,MULTIPOINT ((211968.36319999956 468248.69219999947))
999,"3010048500","101",예수소망교회,"0","20230519",,,,MULTIPOINT ((212061.53029999975 463991.8261999991))
1000,"3010049300","101",금빛슈퍼,"0","20230519",,,,MULTIPOINT ((212111.7748999996 467620.27080000006))
1001,"3010051000","101",상남2차빌라나동,"0","20230519",,,,MULTIPOINT ((212244.17279999983 466955.9417000003))
1002,"3010051300","103",속성변화점,"0","20230519",,,,MULTIPOINT ((212257.45600000024 462178.1752000004))
1003,"3010053100","101",의류알뜰매장,"0","20230519",,,,MULTIPOINT ((212390.86820000038 467597.6311000008))
1004,"3010053500","101",용곡동574,"0","20230519",,,,MULTIPOINT ((212420.21129999962 464523.2923000008))
1005,"3010053900","101",신방교,"0","20230519",,,,MULTIPOINT ((212429.8532999996 464191.10810000077))
1006,"3010054400","106",대평리368,"1","20230519",,,,MULTIPOINT ((212441.63819999993 452352.8820999991))
1007,"3010054600","104",원덕교,"0","20230519",,,,MULTIPOINT ((212457.26549999975 452313.4600000009))
1008,"3010055500","101",눈들교,"0","20230519",,,,MULTIPOINT ((212498.57249999978 465733.72110000066))
1009,"3010055900","101",청룡초등학교,"0","20230519",,,,MULTIPOINT ((212546.90579999983 464724.03639999963))
1010,"3010056900","101",용곡동554-4,"0","20230519",,,,MULTIPOINT ((212653.08449999988 464658.5088999998))
1011,"3010063400","104",청룡지하차도,"0","20230519",,,,MULTIPOINT ((213353.24459999986 464853.4846000001))
1012,"3010064000","104",천안고가차도,"0","20230519",,,,MULTIPOINT ((213424.69539999962 466640.19099999964))
1013,"3010064300","101",충남밧데리,"0","20230519",,,,MULTIPOINT ((213443.5390999997 468430.11840000004))
1014,"3010066700","101",천안청당초등학교,"0","20230519",,,,MULTIPOINT ((213604.78000000026 464680.0181000009))
1015,"3010071500","101",청룡지하차도,"0","20230519",,,,MULTIPOINT ((213801.54889999982 464835.8638000004))
1016,"3010071600","101",우체국,"0","20230519",,,,MULTIPOINT ((213812.73809999973 464927.1024999991))
1017,"3010071800","101",구룡1통,"0","20230519",,,,MULTIPOINT ((213844.61870000046 463165.6468000002))
1018,"3010076700","101",청당동입구,"1","20230519",,,,MULTIPOINT ((214150.29860000033 464734.3384000007))
1019,"3010078400","101",부대전문점,"0","20230519",,,,MULTIPOINT ((214197.01669999957 469261.20439999923))
1020,"3010082500","101",대전지방법원천안지원,"0","20230519",,,,MULTIPOINT ((214351.02809999976 468535.48709999956))
1021,"3010083500","101",원성태권도체육관,"0","20230519",,,,MULTIPOINT ((214416.13320000004 468097.1509000007))
1022,"3010083900","104",중완교,"0","20230519",,,,MULTIPOINT ((214421.10149999987 467664.9597999994))
1023,"3010084600","101",구성동499,"0","20230519",,,,MULTIPOINT ((214442.45390000008 466492.76249999925))
1024,"3010086500","101",요거프레소,"0","20230519",,,,MULTIPOINT ((214587.32720000017 470264.6945999991))
1025,"3010087600","101",주공2단지아파트248동,"0","20230519",,,,MULTIPOINT ((214668.32820000034 468738.39719999954))
1026,"3010089300","101",천안여고삼거리,"0","20230519",,,,MULTIPOINT ((214751.56400000025 464624.6512000002))
1027,"3010089700","106",천안IC앞,"0","20230519",,,,MULTIPOINT ((214771.96889999975 469814.3677999992))
1028,"3010091200","105",천안시동남구-세종특별자치시,"0","20230519",,,,MULTIPOINT ((215196.79459999967 459415.1635999996))
1029,"3010091300","101",소사리입구,"0","20230519",,,,MULTIPOINT ((215223.97750000004 460385.4782999996))
1030,"3010091700","104",천안삼거리휴게소,"0","20230519",,,,MULTIPOINT ((215306.44230000023 465672.04429999925))
1031,"3010099300","101",태조산청소년수련관,"0","20230519",,,,MULTIPOINT ((217017.3387000002 469176.6634999998))
1032,"3010099700","104",취암산터널,"0","20230519",,,,MULTIPOINT ((217168.04119999986 464909.17149999924))
1033,"3010101200","102",대지종합사,"0","20230519",,,,MULTIPOINT ((217961.8060999997 472158.13230000064))
1034,"3010102100","101",천정리269-1,"0","20230519",,,,MULTIPOINT ((218840.96609999985 462435.6975999996))
1035,"3010103500","104",신계교서측,"0","20230519",,,,MULTIPOINT ((219364.3239000002 464216.9595999997))
1036,"3010104400","104",용소교,"0","20230519",,,,MULTIPOINT ((219629.88069999963 467910.2990000006))
1037,"3010105400","104",중리교,"0","20230519",,,,MULTIPOINT ((219894.80119999964 468933.3319000006))
1038,"3010105800","104",덕전교,"0","20230519",,,,MULTIPOINT ((219993.95909999963 467863.77490000054))
1039,"3010107100","104",목주교서측,"0","20230519",,,,MULTIPOINT ((220575.04110000003 463465.1821999997))
1040,"3010110300","104",목천교,"0","20230519",,,,MULTIPOINT ((221268.6836000001 464908.5621000007))
1041,"3010111300","104",동평교,"0","20230519",,,,MULTIPOINT ((221852.1604000004 463615.6294))
1042,"3010111600","104",통미교,"0","20230519",,,,MULTIPOINT ((222034.21839999966 463456.68099999987))
1043,"3010111800","101",연춘리에쓰오일앞,"0","20230519",,,,MULTIPOINT ((222181.54590000026 463597.8325999994))
1044,"3010112300","102",봉양성결교회,"0","20230519",,,,MULTIPOINT ((222405.65859999973 458668.8618999999))
1045,"3010114400","102",식물원들꽃세상,"0","20230519",,,,MULTIPOINT ((223342.9972000001 455864.9877000004))
1046,"3010116000","101",동스풋살장,"0","20230519",,,,MULTIPOINT ((223701.21169999987 462268.1953999996))
1047,"3010116200","101",신풍리559,"0","20230519",,,,MULTIPOINT ((223703.18609999958 460371.0088999998))
1048,"3010119500","104",오곡1교,"0","20230519",,,,MULTIPOINT ((224177.0343000004 470272.4092999995))
1049,"3010121800","104",양곡2교,"0","20230519",,,,MULTIPOINT ((224771.1933000004 472309.6157000009))
1050,"3010122100","101",속샘말삼거리,"0","20230519",,,,MULTIPOINT ((224986.00719999988 459008.9188000001))
1051,"3010123200","101",장산리678-3,"0","20230519",,,,MULTIPOINT ((225591.15280000027 460559.0675000008))
1052,"3010123700","101",작은행복,"0","20230519",,,,MULTIPOINT ((225816.2622999996 460753.6425999999))
1053,"3010124800","101",장산리642-3,"0","20230519",,,,MULTIPOINT ((226459.40270000044 460228.78449999914))
1054,"3010126400","104",탑원교,"0","20230519",,,,MULTIPOINT ((226879.28560000006 462079.8892999999))
1055,"3010126500","104",병천1교동측,"0","20230519",,,,MULTIPOINT ((226900.48099999968 461865.57090000063))
1056,"3010128700","101",만화교차로,"1","20230519",,,,MULTIPOINT ((227778.32189999986 461054.80849999934))
1057,"3010131600","101",매성리302-1,"0","20230519",,,,MULTIPOINT ((228472.4316999996 467653.43009999953))
1058,"3010133400","101",반계삼한,"0","20230519",,,,MULTIPOINT ((230162.2697999999 463713.2280000001))
1059,"3010134000","101",파골앞,"0","20230519",,,,MULTIPOINT ((231322.75030000042 464423.80599999987))
1060,"3010134800","101",동산교,"0","20230519",,,,MULTIPOINT ((231830.74120000005 464729.3864999991))
1061,"3020000400","102",쌍용동547,"0","20230519",,,,MULTIPOINT ((211902.68890000042 466568.3841999993))
1062,"3020000500","101",쌍용동2039,"0","20230519",,,,MULTIPOINT ((211285.2923999997 466128.31909999996))
1063,"3020002600","101",쌍용동2053,"0","20230519",,,,MULTIPOINT ((210646.58029999956 465732.6568))
1064,"3020003700","101",쌍용동285-10,"0","20230519",,,,MULTIPOINT ((211370.31070000026 467617.1654000003))
1065,"3020005800","102",성월리291,"0","20230519",,,,MULTIPOINT ((212157.76559999958 480033.12959999964))
1066,"3020008200","101",삼은리5-2,"0","20230519",,,,MULTIPOINT ((214036.50710000005 476745.97000000067))
1067,"3020009400","102",양당리218-42,"0","20230519",,,,MULTIPOINT ((209862.1018000003 476447.8736000005))
1068,"3020009700","101",삼은리589,"0","20230519",,,,MULTIPOINT ((213198.94600000046 475846.74650000036))
1069,"3020010000","102",삼은리246-2,"0","20230519",,,,MULTIPOINT ((213353.54389999993 475321.7639000006))
1070,"3020010500","101",직산행정복지센터,"0","20230519",,,,MULTIPOINT ((213421.21559999976 475513.28199999966))
1071,"3020011800","102",문덕리236-3,"0","20230519",,,,MULTIPOINT ((215752.96810000017 475195.50239999965))
1072,"3020012000","102",오목리15-20,"0","20230519",,,,MULTIPOINT ((218186.38350000046 476922.15410000086))
1073,"3020012200","102",천흥리494-88,"0","20230519",,,,MULTIPOINT ((218217.6383999996 474300.71189999953))
1074,"3020016900","102",차암동339-2,"0","20230519",,,,MULTIPOINT ((209074.45930000022 471166.0999999996))
1075,"3020018500","102",백석동194-10,"0","20230519",,,,MULTIPOINT ((211198.75590000022 469148.2089000009))
1076,"3020018900","103",속성변화점,"0","20230519",,,,MULTIPOINT ((211105.92599999998 469356.1403000001))
1077,"3020020900","101",불당동1888,"0","20230519",,,,MULTIPOINT ((208999.51800000016 468247.72389999963))
1078,"3020021600","101",불당동1938,"0","20230519",,,,MULTIPOINT ((209489.82129999995 467622.25060000084))
1079,"3020022500","104",봉서산터널(동측),"0","20230519",,,,MULTIPOINT ((210336.7605999997 467616.83359999955))
1080,"3020023800","102",업성동299-55,"0","20230519",,,,MULTIPOINT ((211850.12430000026 473848.3454999998))
1081,"3020024700","101",율금리781-33,"0","20230519",,,,MULTIPOINT ((208229.0100999996 477936.9254999999))
1082,"3020025100","101",석곡리산4-1,"0","20230519",,,,MULTIPOINT ((208495.24600000028 477079.43740000017))
1083,"3020027100","101",불당동1901,"0","20230519",,,,MULTIPOINT ((209038.40940000024 468041.85080000013))
1084,"3020029000","101",마정리531,"0","20230519",,,,MULTIPOINT ((209209.46590000018 474032.21460000053))
1085,"3020031300","101",율금리691-2,"0","20230519",,,,MULTIPOINT ((209427.79169999994 477672.83440000005))
1086,"3020031900","101",불당동1642,"0","20230519",,,,MULTIPOINT ((209474.3683000002 467911.98870000057))
1087,"3020032500","101",현대정기,"0","20230519",,,,MULTIPOINT ((209494.29779999983 470145.43370000087))
1088,"3020032700","101",불당동1904,"1","20230519",,,,MULTIPOINT ((209500.47109999973 468019.1886999998))
1089,"3020032800","101",불당동1931,"1","20230519",,,,MULTIPOINT ((209504.3376000002 467677.1596000008))
1090,"3020033600","101",천안기둥교회,"0","20230519",,,,MULTIPOINT ((209546.16359999962 467092.64020000026))
1091,"3020034800","101",불당동1883,"1","20230519",,,,MULTIPOINT ((209613.6052000001 468240.8998000007))
1092,"3020035800","103",속성변화점,"0","20230519",,,,MULTIPOINT ((209669.58719999995 467633.7525999993))
1093,"3020040200","101",ON스마트호텔,"0","20230519",,,,MULTIPOINT ((209871.0212000003 468024.5460999999))
1094,"3020044400","101",신갈리284,"0","20230519",,,,MULTIPOINT ((210100.44930000044 474318.59229999967))
1095,"3020049500","101",산내들유치원,"1","20230519",,,,MULTIPOINT ((210296.43989999965 466992.39650000073))
1096,"3020050500","104",신가교,"0","20230519",,,,MULTIPOINT ((210326.72979999986 485379.8546999991))
1097,"3020050800","104",신가교,"0","20230519",,,,MULTIPOINT ((210328.80680000037 485354.6126000006))
1098,"3020051200","103",속성변화점,"0","20230519",,,,MULTIPOINT ((210334.93159999978 465879.4173000008))
1099,"3020052600","101",쌍용동1909,"0","20230519",,,,MULTIPOINT ((210373.41009999998 465731.5879999995))
1100,"3020052800","101",어룡교차로,"0","20230519",,,,MULTIPOINT ((210381.43099999987 482154.6638999991))
1101,"3020054100","101",새벽이슬교회,"0","20230519",,,,MULTIPOINT ((210439.62239999976 465872.0131999999))
1102,"3020055100","101",현대모비스주제2공장,"0","20230519",,,,MULTIPOINT ((210474.90620000008 473361.5460999999))
1103,"3020057700","104",양당교,"0","20230519",,,,MULTIPOINT ((210543.3967000004 475405.0329999998))
1104,"3020058900","101",쌍용동1902,"0","20230519",,,,MULTIPOINT ((210582.53220000025 466606.15399999917))
1105,"3020059000","101",성성지하차도,"0","20230519",,,,MULTIPOINT ((210585.8479000004 471104.8808999993))
1106,"3020060600","101",케이원전자,"1","20230519",,,,MULTIPOINT ((210627.9656999996 473879.4057))
1107,"3020061900","101",쌍용동1901,"0","20230519",,,,MULTIPOINT ((210666.69990000036 466715.2616000008))
1108,"3020062600","101",스터디하자,"0","20230519",,,,MULTIPOINT ((210681.73199999984 467069.6116000004))
1109,"3020064600","101",백석동1141,"1","20230519",,,,MULTIPOINT ((210741.34090000018 470654.5822999999))
1110,"3020065500","101",주공10-5차아파트501동,"0","20230519",,,,MULTIPOINT ((210762.3256000001 467284.7390999999))
1111,"3020069300","101",백석동1140,"1","20230519",,,,MULTIPOINT ((210851.21910000034 470607.04169999994))
1112,"3020070400","101",성성동425-1,"0","20230519",,,,MULTIPOINT ((210893.01970000006 471347.0546000004))
1113,"3020079800","101",성성동194-4,"0","20230519",,,,MULTIPOINT ((211229.6805999996 471182.5041000005))
1114,"3020082400","101",백석장로교회,"0","20230519",,,,MULTIPOINT ((211331.45629999973 469291.16339999996))
1115,"3020084400","101",성환고가교,"0","20230519",,,,MULTIPOINT ((211378.8613 480232.5264999997))
1116,"3020086800","101",SK주유소창성,"0","20230519",,,,MULTIPOINT ((211432.05709999986 479250.6190000009))
1117,"3020087100","103",속성변화점,"0","20230519",,,,MULTIPOINT ((211437.31319999974 470774.95160000026))
1118,"3020094700","104",상덕과선교서측,"0","20230519",,,,MULTIPOINT ((211660.57139999978 477273.63489999995))
1119,"3020097800","101",한성오피스텔,"0","20230519",,,,MULTIPOINT ((211708.6791000003 470682.42159999907))
1120,"3020100000","101",임광아파트,"0","20230519",,,,MULTIPOINT ((211754.87619999982 467031.56980000064))
1121,"3020100300","101",대원복층유리,"0","20230519",,,,MULTIPOINT ((211762.03309999965 469205.5843000002))
1122,"3020105700","101",카페마노,"0","20230519",,,,MULTIPOINT ((211886.61149999965 470199.0576000009))
1123,"3020106500","101",카페베네천안두정점,"0","20230519",,,,MULTIPOINT ((211909.07359999977 470677.0820000004))
1124,"3020107200","101",천안상현교회,"1","20230519",,,,MULTIPOINT ((211927.31929999962 471030.6394999996))
1125,"3020108500","101",카페마노,"0","20230519",,,,MULTIPOINT ((211950.34939999972 470289.29890000075))
1126,"3020108900","101",셜록홈즈천안두정점,"0","20230519",,,,MULTIPOINT ((211955.42030000035 470437.3640999999))
